Player Id, Team Id, Player Name, Last Name, Shortened Name, Player Number, Games Played, Attempted Passes, Throwing Attempts Per Point, Throwing Attempts >30 Yards,  Completed Passes, Completions Per Point, Completions >30 Yards, Incompletions, Incompletions Per Point, Incompletions >30 Yards, Completion Percentage, >30 Yards Completion %, Receptions, Goals Scored, Goal Scores Per Point, Assists, Assists Per Point, Goals Against, Goals Against per Point, Throwing Yards, Thorwing Yards Per Point, Receiving Yards, Receiving Yards Per Point, Involvement Yards, Involvement Yards Per Point, Involvement Yards per OPoss, Percent Involvement Yards Throwing, Average Yard Per Throw Attempt, Average Yard Per Involvement (attempted throws + receptions), Involvment Yards per Turn, Touches Per Turnover, Average Yard per Catch, OLine Points Played, DLine Points Played, Total Points Played,Points Per Game,  O Plus Minus, D Plus Minus, Total Plus Minus, Percent Points OLine, Percent Points DLine, O Possessions Played, D Possessions Played, Percent Possessions Offensive, Percent Possessions Defensive, Offensive Usage Rate, Blocks, Interceptions, Blocks and Interceptions, Nearest Defender on Away Throwaway, Home Goals Scored While On Field, Average Number OPossessions Played Per Team Goal, Goals Against Per DPossession Played,Inverse Goals Against Per DPossession Played, Blocks Intercepts Per DPossession Played, Yards Against,Yards Against Ratable Share, Inverse Yards Against Ratable Share, Defensive DisUsage, Inverse Defensive Disusage
1372946253, 461#1372946221, Thorne, null, Thor,2,13,228,1.594,28,215,1.503,22,13,0.091,6,0.94298244,0.78571427,201,12,0.084,23,0.161,5,0.035,2711.228,18.96,1127.49,7.885,3838.718,26.844,20.204,0.706,11.891,9.228,295.29,18.46,5.609,137,6,143,11,73,-2,71,0.958,0.042,190,87,0.686,0.314,0.18,0,1,1,3,108,1.7592592,0.057,0.943,0.011,260.728,0.119,0.881,0.116,0.884
1372946275, 461#1372946221, Cook, null, Cook,4,13,174,1.176,8,168,1.135,5,6,0.041,3,0.9655172,0.625,156,10,0.068,11,0.074,6,0.041,1359.709,9.187,497.64,3.362,1857.349,12.55,10.674,0.732,7.814,5.733,309.56,30.67,3.19,119,29,148,11.385,61,-17,44,0.804,0.196,174,105,0.624,0.376,0.16,0,0,0,4,97,1.7938144,0.057,0.943,0,309.725,0.108,0.892,0.158,0.842
1372946302, 461#1372946221, Loskorn, null, Losk,5,13,221,1.545,24,210,1.469,18,11,0.077,6,0.95022625,0.75,179,5,0.035,21,0.147,4,0.028,2252.432,15.751,1089.361,7.618,3341.793,23.369,17.967,0.674,10.192,8.591,303.8,20.55,6.086,135,8,143,11,75,0,75,0.944,0.056,186,85,0.686,0.314,0.161,2,1,3,2,109,1.706422,0.047,0.953,0.035,285.701,0.142,0.858,0.136,0.864
1372946386, 461#1372946221, Matthis, null, Matt,6,13,22,0.212,2,20,0.192,1,2,0.019,1,0.90909094,0.5,31,8,0.077,3,0.029,13,0.125,101.829,0.979,437.71,4.209,539.539,5.188,8.053,0.189,4.629,10.579,269.77,15,14.12,1,103,104,8,1,-41,-40,0.01,0.99,67,134,0.333,0.667,0.087,6,0,6,3,32,2.09375,0.097,0.903,0.045,976.105,0.194,0.806,0.138,0.862
1372946411, 461#1372946221, Pollack, null, Poll,9,11,38,0.413,3,32,0.348,0,6,0.065,3,0.84210527,0,57,20,0.217,1,0.011,1,0.011,-17.368,-0.189,970.736,10.551,953.368,10.363,7.688,-0.018,-0.457,10.712,158.89,9.67,17.03,88,4,92,8.364,58,-2,56,0.957,0.043,124,54,0.697,0.303,0.076,3,0,3,3,74,1.6756756,0.019,0.981,0.056,180.609,0.144,0.856,0.11,0.89
1372946437, 461#1372946221, Darroh, null, Darr,10,10,27,0.491,0,25,0.455,0,2,0.036,0,0.9259259,0,26,1,0.018,4,0.073,2,0.036,186.407,3.389,158.691,2.885,345.098,6.275,9.86,0.54,6.904,6.767,172.55,14,6.104,0,55,55,5.5,0,-19,-19,0,1,35,70,0.333,0.667,0.13,3,1,4,1,18,1.9444444,0.029,0.971,0.057,130.117,0.047,0.953,0.115,0.885
1372946455, 461#1372946221, Walch, null, Walc,12,12,33,0.344,2,30,0.312,1,3,0.031,1,0.90909094,0.5,37,5,0.052,1,0.01,10,0.104,41.717,0.435,390.637,4.069,432.354,4.504,6.863,0.096,1.264,6.453,144.12,12.67,10.558,5,91,96,8,-1,-33,-34,0.052,0.948,63,117,0.35,0.65,0.128,1,2,3,5,32,1.96875,0.085,0.915,0.026,727.155,0.162,0.838,0.147,0.853
1372946482, 461#1372946221, Kramer, null, Kram,14,11,8,0.089,0,7,0.078,0,1,0.011,0,0.875,0,14,6,0.067,1,0.011,14,0.156,52.208,0.58,354.471,3.939,406.679,4.519,6.778,0.128,6.526,19.366,406.68,14,25.319,3,87,90,8.182,-1,-37,-38,0.033,0.967,60,115,0.343,0.657,0.047,4,0,4,3,26,2.3076923,0.122,0.878,0.035,971.607,0.228,0.772,0.162,0.838
1372946526, 461#1372946221, Poimdexter, null, Poim,15,11,40,0.556,1,38,0.528,0,2,0.028,1,0.95,0,37,2,0.028,4,0.056,4,0.056,255.58,3.55,259.519,3.604,515.099,7.154,9.365,0.496,6.39,6.868,257.55,21,7.014,11,61,72,6.545,9,-19,-10,0.153,0.847,55,81,0.404,0.596,0.133,2,1,3,2,31,1.7741935,0.049,0.951,0.037,301.886,0.111,0.889,0.088,0.912
1372946548, 461#1372946221, Kiran, null, Kira,16,13,108,0.697,13,101,0.652,10,7,0.045,3,0.9351852,0.7692308,131,22,0.142,14,0.09,8,0.052,520.637,3.359,2140.476,13.81,2661.113,17.168,13.306,0.196,4.821,11.47,380.16,18.57,16.34,137,18,155,11.923,73,-2,71,0.884,0.116,200,105,0.656,0.344,0.116,2,2,4,5,113,1.7699115,0.076,0.924,0.038,685.373,0.251,0.749,0.177,0.823
1372946585, 461#1372946221, Natenberg, null, Nate,18,13,118,0.915,7,112,0.868,5,6,0.047,2,0.9491525,0.71428573,117,9,0.07,10,0.078,4,0.031,778.791,6.037,888.433,6.887,1667.224,12.924,10.228,0.467,6.6,7.28,277.87,21.17,7.593,118,11,129,9.923,60,-7,53,0.915,0.085,163,81,0.668,0.332,0.128,1,1,2,2,92,1.7717391,0.049,0.951,0.025,231.699,0.111,0.889,0.13,0.87
1372946614, 461#1372946221, Richardson, null, Rich,19,13,38,0.319,3,33,0.277,1,5,0.042,2,0.8684211,0.33333334,39,5,0.042,4,0.034,4,0.034,105.963,0.89,325.754,2.737,431.717,3.628,5.265,0.245,2.788,5.996,86.34,8.6,8.353,12,107,119,9.154,6,-53,-47,0.101,0.899,82,145,0.361,0.639,0.102,2,0,2,4,38,2.1578948,0.028,0.972,0.014,248.846,0.046,0.954,0.168,0.832
1372946636, 461#1372946221, Wolfe, null, Wolf,20,5,5,0.116,0,5,0.116,0,0,0,0,1,0,6,1,0.023,2,0.047,1,0.023,17.771,0.413,55.367,1.288,73.138,1.701,2.612,0.243,3.554,6.649,0,0,9.228,1,42,43,8.6,1,-10,-9,0.023,0.977,28,51,0.354,0.646,0.039,0,0,0,1,17,1.6470588,0.02,0.98,0,48.62,0.03,0.97,0.134,0.866
1372946706, 461#1372946221, Christian, null, Chri,25,10,75,0.962,5,74,0.949,4,1,0.013,1,0.9866667,0.8,59,6,0.077,2,0.026,3,0.038,598.767,7.676,248.469,3.186,847.236,10.862,8.306,0.707,7.984,6.37,847.24,81,4.211,72,6,78,7.8,42,0,42,0.923,0.077,102,48,0.68,0.32,0.1,1,0,1,0,60,1.7,0.062,0.938,0.021,123.409,0.103,0.897,0.167,0.833
1372946733, 461#1372946221, Bigley, null, Bigl,42,13,101,1.02,10,88,0.889,6,13,0.131,4,0.8712871,0.6,66,2,0.02,8,0.081,10,0.101,791.375,7.994,-25.961,-0.262,765.414,7.731,10.631,1.034,7.835,4.97,58.88,7.92,-0.393,4,95,99,7.615,0,-41,-41,0.04,0.96,72,132,0.353,0.647,0.2,3,2,5,2,30,2.4,0.076,0.924,0.038,749.749,0.164,0.836,0.143,0.857
1372946755, 461#1372946221, Brooks, null, Broo,49,9,12,0.267,0,11,0.244,0,1,0.022,0,0.9166667,0,11,0,0,0,0,3,0.067,20.943,0.465,-20.306,-0.451,0.637,0.014,0.024,32.878,1.745,0.029,0.64,12,-1.846,0,45,45,5,0,-19,-19,0,1,27,59,0.314,0.686,0.095,2,0,2,0,13,2.0769231,0.051,0.949,0.034,215.293,0.101,0.899,0.129,0.871
1372946801, 461#1372946221, Degirolamo, null, Degi,81,13,123,0.719,17,116,0.678,15,7,0.041,2,0.9430894,0.88235295,149,24,0.14,28,0.164,5,0.029,1100.502,6.436,2317.328,13.552,3417.83,19.987,18.575,0.322,8.947,12.897,488.26,21,15.553,107,64,171,13.154,53,-24,29,0.626,0.374,184,142,0.564,0.436,0.143,9,0,9,4,102,1.8039216,0.035,0.965,0.063,713.999,0.158,0.842,0.147,0.853
1372946834, 461#1372946221, Renshaw, null, Rens,85,13,42,0.618,3,42,0.618,3,0,0,0,1,1,37,2,0.029,2,0.029,5,0.074,311.649,4.583,43.706,0.643,355.355,5.226,7.561,0.877,7.42,4.498,0,0,1.181,5,63,68,5.231,3,-21,-18,0.074,0.926,47,83,0.362,0.638,0.142,0,2,2,2,25,1.88,0.06,0.94,0.024,418.639,0.141,0.859,0.152,0.848
1381869852, 461#1372946221, 7Gibson, null, 7Gib,7,5,102,1.619,10,99,1.571,9,3,0.048,1,0.9705882,0.9,82,6,0.095,8,0.127,6,0.095,934.011,14.826,349.57,5.549,1283.581,20.374,25.168,0.728,9.157,7.092,427.86,36,4.263,14,49,63,12.6,8,-15,-7,0.222,0.778,51,68,0.429,0.571,0.242,1,0,1,1,29,1.7586207,0.088,0.912,0.015,209.963,0.099,0.901,0.14,0.86
1381869889, 461#1372946221, 11McMastres, null, 11Mc,11,5,26,1,0,26,1,0,0,0,0,1,0,19,0,0,2,0.077,1,0.038,189.306,7.281,79.508,3.058,268.814,10.339,8.4,0.704,7.281,5.974,0,0,4.185,25,1,26,5.2,9,1,10,0.962,0.038,32,15,0.681,0.319,0.099,0,0,0,0,18,1.7777778,0.067,0.933,0,49.244,0.185,0.815,0.158,0.842
1381869936, 461#1372946221, 13Smith, null, 13Sm,13,5,52,1,2,49,0.942,2,3,0.058,0,0.9423077,1,60,7,0.135,2,0.038,2,0.038,257.439,4.951,426.985,8.211,684.424,13.162,16.693,0.376,4.951,6.279,228.14,19.67,7.116,5,47,52,10.4,5,-11,-6,0.096,0.904,41,61,0.402,0.598,0.257,0,0,0,3,24,1.7083334,0.033,0.967,0,240.422,0.131,0.869,0.144,0.856
1381869954, 461#1372946221, 14Cramer, null, 14Cr,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,13.325,0,0,0,0
1381870004, 461#1372946221, 17Anderson, null, 17An,17,5,12,0.226,1,12,0.226,1,0,0,0,1,1,14,1,0.019,1,0.019,8,0.151,39.611,0.747,123.253,2.326,162.864,3.073,4.402,0.243,3.301,6.264,0,0,8.804,3,50,53,10.6,3,-14,-11,0.057,0.943,37,62,0.374,0.626,0.069,0,0,0,0,22,1.6818181,0.129,0.871,0,444.067,0.238,0.762,0.155,0.845
1381870110, 461#1372946221, 21Driscoll, null, 21Dr,21,4,27,0.818,5,27,0.818,5,0,0,0,1,1,32,4,0.121,8,0.242,0,0,323.726,9.81,575.614,17.443,899.34,27.253,19.985,0.36,11.99,15.243,0,0,17.988,33,0,33,8.25,19,0,19,1,0,45,19,0.703,0.297,0.117,0,0,0,0,26,1.7307693,0,1,0,9.009,0.032,0.968,0.148,0.852
1381871617, 461#1372946221, 22Schafer, null, 22Sc,22,1,7,1,0,7,1,0,0,0,0,1,0,7,0,0,1,0.143,0,0,60.307,8.615,18.005,2.572,78.312,11.187,11.187,0.77,8.615,5.594,0,0,2.572,0,7,7,7,0,-3,-3,0,1,7,12,0.368,0.632,0.146,0,0,0,0,2,3.5,0,1,0,13.455,0.038,0.962,0.061,0.939
1381871643, 461#1372946221, 24Orloff, null, 24Or,24,5,22,0.733,0,22,0.733,0,0,0,0,1,0,21,2,0.067,1,0.033,4,0.133,20.709,0.69,168.571,5.619,189.28,6.309,8.23,0.109,0.941,4.402,0,0,8.027,2,28,30,6,2,-6,-4,0.067,0.933,23,36,0.39,0.61,0.139,0,0,0,1,14,1.6428572,0.111,0.889,0,284.271,0.231,0.769,0.214,0.786
1381871667, 461#1372946221, 28Emmons, null, 28Em,28,5,1,0.023,0,1,0.023,0,0,0,0,1,0,6,3,0.068,1,0.023,3,0.068,27.677,0.629,181.324,4.121,209.001,4.75,6.742,0.132,27.677,29.857,0,0,30.221,0,44,44,8.8,0,-12,-12,0,1,31,55,0.36,0.64,0.034,0,0,0,1,17,1.8235294,0.055,0.945,0,375.791,0.196,0.804,0.099,0.901
1381871708, 461#1372946221, 49Denecour, null, 49De,49,2,1,0.125,0,1,0.125,0,0,0,0,1,0,1,0,0,0,0,1,0.125,-10.413,-1.302,7.241,0.905,-3.172,-0.396,-0.453,3.283,-10.413,-1.586,0,0,7.241,0,8,8,4,0,-4,-4,0,1,7,13,0.35,0.65,0.021,1,0,1,0,2,3.5,0.077,0.923,0.077,40.235,0.113,0.887,0.061,0.939
1381697820, 727#1381697591, 2 M_Jones, null, 2 M_,2,6,35,0.636,1,34,0.618,1,1,0.018,0,0.9714286,1,31,1,0.018,1,0.018,6,0.109,160.615,2.92,43.069,0.783,203.684,3.703,4.968,0.789,4.589,3.134,203.68,36,1.389,7,48,55,9.167,3,-24,-21,0.127,0.873,41,62,0.398,0.602,0.144,1,1,2,1,19,2.1578948,0.097,0.903,0.032,263.939,0.144,0.856,0.163,0.837
1381697833, 727#1381697591, 3A_Carroll, null, 3A_C,1,5,25,0.455,2,21,0.382,0,4,0.073,2,0.84,0,29,5,0.091,5,0.091,4,0.073,120.874,2.198,343.967,6.254,464.841,8.452,11.068,0.26,4.835,9.297,116.21,7.5,11.861,5,50,55,11,3,-18,-15,0.091,0.909,42,66,0.389,0.611,0.138,1,0,1,0,22,1.9090909,0.061,0.939,0.015,181.012,0.096,0.904,0.083,0.917
1381697882, 727#1381697591, 4 D_Alexander, null, 4 D_,4,6,225,3.125,4,215,2.986,2,10,0.139,2,0.95555556,0.5,184,2,0.028,12,0.167,4,0.056,1178.97,16.375,308.256,4.281,1487.226,20.656,16.166,0.793,5.24,3.727,148.72,22.7,1.675,70,2,72,12,22,0,22,0.972,0.028,92,51,0.643,0.357,0.249,0,0,0,2,47,1.9574468,0.078,0.922,0,147.537,0.126,0.874,0.194,0.806
1381697910, 727#1381697591, 7K_Loiseau, null, 7K_L,7,6,56,1,1,52,0.929,1,4,0.071,0,0.9285714,1,63,7,0.125,6,0.107,5,0.089,271.973,4.857,630.435,11.258,902.408,16.114,12.892,0.301,4.857,7.847,225.6,15.75,10.007,53,3,56,9.333,13,-1,12,0.946,0.054,70,43,0.619,0.381,0.117,1,0,1,1,34,2.0588236,0.116,0.884,0.023,194.441,0.189,0.811,0.148,0.852
1381697939, 727#1381697591, 8D_Janssen, null, 8D_J,8,6,14,0.583,1,14,0.583,1,0,0,0,1,1,15,3,0.125,1,0.042,2,0.083,131.495,5.479,148.174,6.174,279.669,11.653,9.322,0.47,9.392,9.644,0,0,9.878,23,1,24,4,5,1,6,0.958,0.042,30,18,0.625,0.375,0.068,0,0,0,0,15,2,0.111,0.889,0,70.681,0.145,0.855,0.18,0.82
1381697966, 727#1381697591, 9S_Nicholls, null, 9S_N,9,4,11,1,1,10,0.909,0,1,0.091,1,0.90909094,0,8,0,0,0,0,1,0.091,36.595,3.327,-6.24,-0.567,30.355,2.76,3.794,1.206,3.327,1.686,30.36,11,-0.78,0,11,11,2.75,0,-3,-3,0,1,8,13,0.381,0.619,0.178,1,0,1,1,4,2,0.077,0.923,0.077,30.342,0.073,0.927,0.156,0.844
1381697970, 727#1381697591, 12R, null, 12R,0,2,2,0.167,0,2,0.167,0,0,0,0,1,0,3,2,0.167,0,0,2,0.167,2.756,0.23,51.727,4.311,54.483,4.54,9.08,0.051,1.378,10.897,0,0,17.242,1,11,12,6,1,-3,-2,0.083,0.917,6,12,0.333,0.667,0.125,0,1,1,0,5,1.2,0.167,0.833,0.083,67.769,0.154,0.846,0.111,0.889
1381697981, 727#1381697591, 12 R_Ojo, null, 12 R,12,4,9,0.31,0,8,0.276,0,1,0.034,0,0.8888889,0,9,0,0,0,0,2,0.069,60.502,2.086,63.674,2.196,124.176,4.282,5.913,0.487,6.722,7.304,124.18,9,7.075,1,28,29,7.25,1,-10,-9,0.034,0.966,21,37,0.362,0.638,0.073,1,0,1,1,10,2.1,0.054,0.946,0.027,186.004,0.151,0.849,0.141,0.859
1381698037, 727#1381697591, 13J_Martin, null, 13J_,13,6,16,0.229,0,15,0.214,0,1,0.014,0,0.9375,0,21,6,0.086,3,0.043,3,0.043,28.197,0.403,397.514,5.679,425.711,6.082,8.187,0.066,1.762,11.825,425.71,22,18.929,10,60,70,11.667,6,-28,-22,0.143,0.857,52,80,0.394,0.606,0.077,1,1,2,2,26,2,0.038,0.962,0.025,385.983,0.182,0.818,0.11,0.89
1381698055, 727#1381697591, 14C_Mackenzie, null, 14C_,14,5,6,0.286,0,5,0.238,0,1,0.048,0,0.8333333,0,7,0,0,2,0.095,2,0.095,44.395,2.114,83.161,3.96,127.556,6.074,9.812,0.348,7.399,10.63,127.56,6,11.88,1,20,21,4.2,-1,-8,-9,0.048,0.952,13,21,0.382,0.618,0.106,0,0,0,0,8,1.625,0.095,0.905,0,120.705,0.138,0.862,0.135,0.865
1381698151, 727#1381697591, 16P_Watanabe, null, 16P_,16,5,12,0.414,0,11,0.379,0,1,0.034,0,0.9166667,0,12,0,0,1,0.034,3,0.103,73.606,2.538,38.324,1.322,111.93,3.86,4.664,0.658,6.134,4.867,111.93,12,3.194,2,27,29,5.8,0,-9,-9,0.069,0.931,24,37,0.393,0.607,0.109,2,0,2,0,10,2.4,0.081,0.919,0.054,115.479,0.126,0.874,0.137,0.863
1381698175, 727#1381697591, 17Masek-Kelly, null, 17Ma,17,3,25,1.042,2,24,1,2,1,0.042,0,0.96,1,25,0,0,2,0.083,0,0,167.895,6.996,176.956,7.373,344.851,14.369,9.853,0.487,6.716,7.038,344.85,25,7.078,18,6,24,8,10,0,10,0.75,0.25,35,24,0.593,0.407,0.089,0,0,0,0,17,2.0588236,0,1,0,65.442,0.196,0.804,0.071,0.929
1381698216, 727#1381697591, 18T_Vasilyev, null, 18T_,18,6,75,0.974,2,72,0.935,2,3,0.039,0,0.96,1,59,3,0.039,5,0.065,1,0.013,439.556,5.709,175.071,2.274,614.627,7.982,9.913,0.715,5.861,4.692,204.88,26,2.967,15,62,77,12.833,9,-26,-17,0.195,0.805,62,86,0.419,0.581,0.171,4,3,7,4,32,1.9375,0.012,0.988,0.081,77.103,0.034,0.966,0.199,0.801
1381698237, 727#1381697591, 19T_McKnight, null, 19T_,19,6,111,1.82,7,102,1.672,5,9,0.148,2,0.9189189,0.71428573,91,1,0.016,1,0.016,0,0,657.657,10.781,432.328,7.087,1089.985,17.869,13.797,0.603,5.925,5.648,121.11,12.44,4.751,58,3,61,10.167,20,-1,19,0.951,0.049,79,44,0.642,0.358,0.142,2,0,2,1,40,1.975,0,1,0.045,54.86,0.053,0.947,0.123,0.877
1381698332, 727#1381697591, 20J_Lindquist, null, 20J_,20,6,51,0.785,5,47,0.723,3,4,0.062,2,0.92156863,0.6,56,5,0.077,5,0.077,3,0.046,265.2,4.08,546.13,8.402,811.33,12.482,9.434,0.327,5.2,7.877,202.83,14,9.752,63,2,65,10.833,19,0,19,0.969,0.031,86,48,0.642,0.358,0.082,0,1,1,1,42,2.047619,0.062,0.938,0.021,189.319,0.165,0.835,0.113,0.887
1381698345, 727#1381697591, 21G_Powell, null, 21G_,21,6,23,0.371,3,22,0.355,3,1,0.016,0,0.95652175,1,28,6,0.097,2,0.032,7,0.113,144.04,2.323,282.087,4.55,426.127,6.873,8.04,0.338,6.263,8.523,426.13,29,10.075,10,52,62,10.333,8,-22,-14,0.161,0.839,53,75,0.414,0.586,0.09,0,1,1,0,26,2.0384614,0.093,0.907,0.013,394.277,0.213,0.787,0.137,0.863
1381698358, 727#1381697591, 23T_Henry, null, 23T_,23,5,8,0.25,0,8,0.25,0,0,0,0,1,0,10,2,0.062,0,0,1,0.031,30.55,0.955,100.321,3.135,130.871,4.09,5.453,0.233,3.819,7.271,0,0,10.032,1,31,32,6.4,1,-11,-10,0.031,0.969,24,40,0.375,0.625,0.078,2,0,2,0,11,2.1818182,0.025,0.975,0.05,173.589,0.168,0.832,0.196,0.804
1381698397, 727#1381697591, 28J_Foord, null, 28J_,28,2,1,0.2,0,1,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,-2.925,-0.585,10.673,2.135,7.748,1.55,1.107,-0.378,-2.925,3.874,0,0,10.673,1,4,5,2.5,-1,-2,-3,0.2,0.8,7,8,0.467,0.533,0.056,0,0,0,0,1,7,0,1,0,35.178,0.147,0.853,0.081,0.919
1381698417, 727#1381697591, 41G_Harrison, null, 41G_,41,5,11,0.647,1,10,0.588,0,1,0.059,1,0.90909094,0,11,1,0.059,0,0,0,0,38.571,2.269,32.968,1.939,71.539,4.208,4.471,0.539,3.506,3.407,71.54,12,2.997,1,16,17,3.4,1,-6,-5,0.059,0.941,16,24,0.4,0.6,0.164,0,0,0,0,6,2.6666667,0,1,0,-4.862,-0.007,1.007,0.143,0.857
1381699704, 727#1381697591, 43_Ouchterlony, null, 43_O,43,6,32,0.627,5,30,0.588,3,2,0.039,2,0.9375,0.6,36,4,0.078,1,0.02,2,0.039,184.184,3.611,251.42,4.93,435.604,8.541,7.026,0.423,5.756,6.6,217.8,18,6.984,49,2,51,8.5,17,0,17,0.961,0.039,62,34,0.646,0.354,0.073,0,0,0,1,34,1.8235294,0.059,0.941,0,247.377,0.308,0.692,0.122,0.878
1381699727, 727#1381697591, 45D_Hochhalter, null, 45D_,45,5,12,0.632,0,11,0.579,0,1,0.053,0,0.9166667,0,11,3,0.158,0,0,0,0,35.256,1.856,137.865,7.256,173.121,9.112,13.317,0.204,2.938,7.869,173.12,15,12.533,2,17,19,3.8,0,-5,-5,0.105,0.895,13,23,0.361,0.639,0.149,0,0,0,1,7,1.8571428,0,1,0,104.793,0.136,0.864,0.129,0.871
1381699741, 727#1381697591, 55A_Neal, null, 55A_,55,5,10,0.455,2,7,0.318,0,3,0.136,2,0.7,0,12,2,0.091,1,0.045,1,0.045,41.249,1.875,124.072,5.64,165.321,7.515,5.904,0.25,4.125,8.701,55.11,4,10.339,22,0,22,4.4,-2,0,-2,1,0,28,20,0.583,0.417,0.059,0,0,0,0,10,2.8,0.05,0.95,0,54.041,0.095,0.905,0.074,0.926
1381699771, 727#1381697591, 61S_Raina, null, 61S_,61,4,7,0.875,0,6,0.75,0,1,0.125,0,0.85714287,0,5,0,0,0,0,0,0,15.899,1.987,-2.145,-0.268,13.754,1.719,1.146,1.156,2.271,1.25,13.75,7,-0.429,8,0,8,2,2,0,2,1,0,12,7,0.632,0.368,0.046,0,0,0,0,5,2.4,0,1,0,31.733,0.277,0.723,0.4,0.6
1381699818, 727#1381697591, 66L_Miglioretto, null, 66L_,66,3,3,0.75,0,3,0.75,0,0,0,0,1,0,3,0,0,0,0,1,0.25,-6.591,-1.648,11.427,2.857,4.836,1.209,1.209,-1.363,-2.197,0.806,0,0,3.809,2,2,4,1.333,2,-2,0,0.5,0.5,4,4,0.5,0.5,0.088,0,0,0,0,2,2,0.25,0.75,0,31.863,0.255,0.745,0.083,0.917
1381699842, 727#1381697591, 74R_Szeto, null, 74R_,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,-4,-4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,44.174,0,0,0,0
1381699853, 727#1381697591, 81A_Yearwood, null, 81A_,81,6,76,1.407,7,71,1.315,2,5,0.093,5,0.93421054,0.2857143,65,2,0.037,9,0.167,1,0.019,466.076,8.631,292.305,5.413,758.381,14.044,12.232,0.615,6.133,5.576,151.68,15.6,4.497,36,18,54,9,14,-4,10,0.667,0.333,62,50,0.554,0.446,0.146,1,1,2,1,32,1.9375,0.02,0.98,0.04,120.549,0.1,0.9,0.173,0.827
1381699875, 727#1381697591, 89M_Lloyd, null, 89M_,89,5,97,1.426,12,91,1.338,8,6,0.088,4,0.9381443,0.6666667,108,13,0.191,11,0.162,1,0.015,719.563,10.582,845.572,12.435,1565.135,23.017,19.564,0.46,7.418,7.865,260.86,18.33,7.829,60,8,68,13.6,18,-2,16,0.882,0.118,80,48,0.625,0.375,0.182,2,1,3,4,42,1.9047619,0.021,0.979,0.062,193.44,0.15,0.85,0.178,0.822
1381699899, 727#1381697591, 91C_Harris, null, 91C_,91,4,31,0.689,6,27,0.6,5,4,0.089,1,0.87096775,0.8333333,31,3,0.067,5,0.111,5,0.111,396.045,8.801,278.707,6.193,674.752,14.994,17.301,0.587,12.776,11.634,168.69,8.5,8.991,17,28,45,11.25,7,-12,-5,0.378,0.622,39,43,0.476,0.524,0.143,0,0,0,2,22,1.7727273,0.116,0.884,0,320.411,0.305,0.695,0.137,0.863
1381933913, 727#1381697591,22, null,22,22,2,10,0.769,2,8,0.615,1,2,0.154,1,0.8,0.5,8,0,0,1,0.077,0,0,94.913,7.301,72.137,5.549,167.05,12.85,12.85,0.568,9.491,10.441,83.52,5,9.017,3,10,13,6.5,1,-2,-1,0.231,0.769,13,15,0.464,0.536,0.154,0,0,0,0,6,2.1666667,0,1,0,-3.666,-0.015,1.015,0.125,0.875
1382035703, 727#1381697591,10, null,10,10,2,7,0.7,1,7,0.7,1,0,0,0,1,1,9,2,0.2,1,0.1,0,0,107.029,10.703,103.467,10.347,210.496,21.05,15.035,0.508,15.29,13.156,0,0,11.496,10,0,10,5,4,0,4,1,0,14,7,0.667,0.333,0.108,0,0,0,1,7,2,0,1,0,25.389,0.304,0.696,0.115,0.885
